ngramm	freq	score
one work	1.0	0.5261001247104935
hand see	1.0	0.9766256903616605
see cross	1.0	0.9919650810618208
given fix	1.0	0.9844230655027021
fix resource	1.0	0.9931171684779381
often well	1.0	0.853833363026308
time collect	1.0	0.9590236949937645
collect additional	1.0	0.995842983550092
informative feature	1.0	0.9598254053091039
spend extra	1.0	0.9998099649622899
extra time	1.0	0.9868875823980047
time tune	1.0	0.9770532691965081
ith example	1.0	0.9803670051665776
algorithm seek	2.0	1.314204921119227
formula usually	1.0	-0.30459053387968416
sometimes convenient	1.0	0.9980046321040442
formula value	1.0	-4.82173525743809
score formula	1.0	0.26616782469267775
although formula	1.0	0.21724567967218955
function many	1.0	0.10496466536017579
example naive	1.0	0.9574618445275848
model whereas	1.0	0.8343844646356672
whereas logistic	1.0	0.997339509472059
two basic	1.0	0.9115446285408872
basic approach	1.0	0.9259754142169963
choose formula	1.0	-0.14151671714472358
formula empirical	2.0	0.3187628467240977
minimization seek	2.0	1.4091912943625295
minimization include	1.0	0.9467308034918939
distribute pair	1.0	0.9852604073876121
function fit	1.0	0.5712156303818516
data asin	1.0	0.9805095314448602
asin empirical	1.0	0.9983075004453946
negative log	3.0	1.7293867470001956
many candidate	1.0	0.9489280836154166
large empirical	1.0	0.9097333570877131
minimization lead	1.0	0.980331373597007
poor generalization	1.0	0.9948928083615417
example without	1.0	0.7185937407209455
without generalize	1.0	0.9683354118415582
call overfitting	1.0	0.9459587861511967
complex one	1.0	0.7567313973513867
different definition	2.0	1.3616813108578998
popular regularization	1.0	0.9805332858245739
squared euclidean	1.0	0.9974760971554131
weight also	1.0	0.5875527050299899
norm include	1.0	0.8957776590058792
nonzero formula	1.0	0.7880040382445513
penalty will	1.0	0.9335293069659718
learning optimization	1.0	0.7288675099471464
minimizesthe parameter	1.0	0.9975889304590534
choose empirically	1.0	0.9950115802601105
empirically via	1.0	0.996935685016925
via cross	1.0	0.9971910445988479
complexity penalty	1.0	0.9712690777362076
bayesian interpretation	1.0	0.9896787220143713
log prior	1.0	0.9950531504246095
discriminative training	2.0	1.3593927355520818
discriminate well	1.0	0.9903200902666429
see discriminative	1.0	0.9744343488330661
perform generative	1.0	0.9805926717738583
generative training	2.0	1.3546938075388524
often simple	1.0	0.8699744640418077
use learn algorithm	1.0	0.19714947443434883
additional training data	1.0	0.9870301086762872
multiple learning algorithm	1.0	0.9612328523071442
learning algorithm seek	2.0	1.4072260590540475
supervised learning algorithm	2.0	1.4064198086710804
train data set	1.0	0.9292891501870657
formula empirical risk	1.0	0.3966268780806461
input feature vector	1.0	0.922596353702714
noisy training example	3.0	1.729705611392586
training example prior	2.0	1.3952246861659237
conditional probability model	2.0	1.2845584226622104
risk minimization seek	2.0	1.4109381701922914
risk minimization algorithm	1.0	0.8368074113664707
empirical risk minimization seek	1.0	0.9962943167646535
give empirical risk minimization	1.0	0.9415642259041511
value also call	1.0	0.9554783538214858
supervise learning problem	1.0	0.9343666488508819
supervise learning method	1.0	0.9579903794762159
desired output value	3.0	1.7315365101617959
different output value	2.0	1.39670281186803
output value see	1.0	0.9890432923570284
joint probability model	2.0	1.3598420521717562
conditional probability distribution formula	1.0	0.9921016687451749
train example formula	1.0	0.9719401389631214
train set consists	1.0	0.9969297464219966
among many different	1.0	0.9978621058257616
many different input	1.0	0.9837044955163609
parameter formula control	1.0	0.9945958786151197
low variance will	1.0	0.9886513450917513
scenario will allow	1.0	0.9994952194310827
generative training algorithm	1.0	0.9981946671417543
discriminative training algorithm	1.0	0.9983371934200368
structural risk minimization seek	1.0	0.9993823861274422
supervise learning algorithm seek	1.0	0.9993823861274422
negative log likelihood	2.0	1.4128152218651366
log likelihood formula	2.0	1.3796203818789161
noisy training example prior	2.0	1.4127144405672656
complex interaction among	1.0	0.9991982896846606
formula contain many	1.0	0.993616010451927
extra dimension can	1.0	0.9998099649622899
dimension can confuse	1.0	0.9997862105825761
particular input formula	2.0	1.3796203818789161
training method describe	1.0	0.9933547122750758
supervised learning algorithm can	1.0	0.9994833422412257
negative log likelihood formula	2.0	1.3911514420436424
four major issue	1.0	0.9996436843042936
highly complex e	1.0	0.9982540530910387
joint probability model formula	1.0	0.9673852366530079
discriminative training method	1.0	0.9953322643862462
conditional probability model formula	1.0	0.9673852366530079
eclipse deeplearningj	1.0	0.9997743333927193
learn programming	1.0	0.31337965437377513
programming library	1.0	0.988835441534533
java virtual	1.0	0.9996199299245798
virtual machine	1.0	0.9742502523902845
machine jvm	1.0	0.9935625630975711
compute framework	1.0	0.9453411722786389
wide support	1.0	0.9921016687451749
deeplearningj include	5.0	2.2262281629542264
include implementation	2.0	1.3806407925198587
machine deep	1.0	0.7392838054516302
belief net	1.0	0.9977789654967635
net deep	1.0	0.9918225547835382
deep autoencoder	1.0	0.9951897381079636
autoencoder stack	1.0	0.9995249124057248
stack denoising	1.0	0.9998099649622899
denoising autoencoder	1.0	0.9997624562028624
recursive neural	2.0	1.3990375786020386
neural tensor	1.0	0.9727596650632461
tensor network	1.0	0.9439515410653839
network wordvec	1.0	0.9609359225607221
wordvec docvec	1.0	0.9995902369499376
include distribute	1.0	0.9606271156244433
distribute parallel	1.0	0.994952194310826
opensource software	1.0	0.9986697547360295
software release	1.0	0.996341825524081
apache license	1.0	0.9997505790130056
developed mainly	1.0	0.9990498248114497
learn group	1.0	-0.4316764653482985
group headquarter	1.0	0.9976720707880515
support commercially	1.0	0.9991685967100185
startup skymind	1.0	0.9999287368608587
tensorflow kera	3.0	1.7319822345812665
learn library	1.0	0.8539105647603777
enterprise distribution	1.0	0.9801413385592969
skymind intelligence	2.0	1.4133443236789587
intelligence layer	2.0	1.3913236100941717
deeplearningj wa	1.0	0.9756280064136825
wa contribute	1.0	0.9897381079636558
eclipse foundation	1.0	0.9998574737217174
deeplearningj rely	1.0	0.9963893342835085
use programming	1.0	0.4239087831818992
language java	1.0	0.9925886335293069
java though	1.0	0.9990498248114497
scala application	1.0	0.9958192291703782
interface api	2.0	1.4139448122454392
opensource numerical	1.0	0.9995486667854385
numerical computing	1.0	0.9975176673199121
computing library	1.0	0.9973870182314865
library ndj	1.0	0.9997624562028624
central process	1.0	0.9767207078805155
graphic process	1.0	0.9956351327275966
unit gpus	1.0	0.9981293425975414
deeplearningj ha	2.0	1.392990700729786
several commercial	1.0	0.9929449492250133
academic application	1.0	0.9895480729259457
meaning shallow	1.0	0.9987647722548845
shallow neural	1.0	0.9933962824395748
machine convolutional	1.0	0.9581566601342122
convolutional net	1.0	0.9986875705208148
net autoencoders	1.0	0.9993942633172991
recurrent net	1.0	0.9987885266345983
net can	1.0	0.8881406259279054
create deep	1.0	0.9610368786745056
deep net	1.0	0.9918225547835382
vary type	1.0	0.9795118474968822
extensive visualization	1.0	0.9994655264564404
computation graph	1.0	0.9836451095670764
deeplearningj occurs	1.0	0.9975176673199121
parallel via	1.0	0.993616010451927
via iterative	1.0	0.9948928083615417
iterative reduce	1.0	0.9902607043173585
deeplearningj also	1.0	0.9562206781875409
cuda kernel	1.0	0.9973632638517727
conduct pure	1.0	0.9997862105825761
pure gpu	1.0	0.999946552645644
gpu operation	1.0	0.9993230001781579
distributed gpus	1.0	0.9997505790130056
ndimensional array	1.0	0.9995367895955817
array class	1.0	0.9792327335352455
class use	3.0	0.7802303103351127
use ndj	1.0	0.9877427400677
allow scientific	1.0	0.9895777659005879
scientific computing	1.0	0.9980402636736149
scala similar	1.0	0.9975057901300552
effectively base	1.0	0.9790486370924639
matrix manipulation	1.0	0.9901656867985035
production environment	2.0	1.410812193569953
various file	1.0	0.9988776055585249
file format	1.0	0.9998574737217174
type use	1.0	0.15424906467129873
inputoutput format	1.0	0.9994774036462973
format system	1.0	0.9879802838648376
system similar	1.0	0.8422412257259932
turn various	1.0	0.9932656333511491
various data	1.0	0.5907001603420631
scalar termed	1.0	0.9997862105825761
termed vector	1.0	0.9940138963121325
image sound	1.0	0.9910742918225548
sound text	1.0	0.9962052378407269
text video	1.0	0.9936753964012115
space modeling	1.0	0.9412079102084446
modeling toolkit	1.0	0.9996436843042936
toolkit implement	1.0	0.9993942633172991
parallel gpus	1.0	0.998960745887523
handle large	1.0	0.9885978977373954
large text	1.0	0.9325375616129223
text set	1.0	0.7073816734960509
frequency tfidf	1.0	0.9995367895955817
tfidf deep	1.0	0.9990379476215927
algorithm docvec	1.0	0.983680741136647
realworld use	1.0	0.8958132905754499
include network	1.0	0.668804560840905
network intrusion	1.0	0.9949046855513985
cybersecurity fraud	1.0	0.999893105291288
financial sector	1.0	0.9997624562028624
sector anomaly	1.0	0.9998099649622899
manufacture recommender	1.0	0.9999643684304294
ha integrate	1.0	0.9605083437258745
machinelearning platform	1.0	0.9993823861274422
deeplearningj serf	1.0	0.999661500089079
serf machinelearning	1.0	0.9997683947977909
machinelearning model	2.0	1.3598420521717562
production use	1.0	0.9080705505077499
free developer	1.0	0.9994358334817982
developer edition	1.0	0.9998812281014312
model server	6.0	2.418098336732189
server serve	1.0	0.998610368786745
parametric machinelearning	1.0	0.9983787635845359
allow data	1.0	0.23987172634954568
science research	1.0	0.9677653067284281
realworld production	1.0	0.9984856582932479
web server	2.0	1.413230944718854
server receive	2.0	1.4124120966736529
return data	2.0	1.2626132950508269
web site	1.0	0.9990379476215927
server might	1.0	0.9951362907536077
might return	1.0	0.9876536611437734
image identifying	1.0	0.9930577825286537
identifying face	1.0	0.9988776055585249
skil model	1.0	0.9881703189025477
import model	2.0	1.4058487146498122
python framework	2.0	1.4115932486284521
major barrier	1.0	0.9992398598491596
deploy deep	1.0	0.998556921432389
nontrivial image	1.0	0.9940495278817032
task use	3.0	0.97484044917473
use multiple	2.0	0.9721867899114243
multiple gpus	1.0	0.9957598432210939
programmer unfamiliar	1.0	0.999904982481145
several parameter	1.0	0.8698022447888829
optimize neural	1.0	0.9826652414038839
network train	3.0	1.5467185939530093
include set	1.0	0.19632994833422412
heap space	1.0	0.9960805273472296
garbage collection	1.0	0.999554605380367
collection algorithm	1.0	0.8640061761387255
optimization can	1.0	0.3156838292060099
x acceleration	1.0	0.9969119306372113
deeplearningj can	2.0	1.3258115672573565
use via	1.0	0.7364689114555496
via multiple	1.0	0.9739533226438625
multiple api	1.0	0.995154106538393
api language	1.0	0.9925886335293069
language include	1.0	0.8193479422768573
include java	1.0	0.9907357919116337
java scala	1.0	0.9998099649622899
scala python	1.0	0.9998099649622899
scala api	1.0	0.9998099649622899
kera serf	1.0	0.9999109210760734
python api	1.0	0.9996199299245798
clojure wrapper	1.0	0.999946552645644
core language	1.0	0.9861036878674505
language perform	1.0	0.9203278104400499
largescale mathematical	1.0	0.9968644218777837
mathematical operation	1.0	0.9891680028505255
operation necessary	1.0	0.9948096680325434
c c	1.0	0.9909673971138429
cuda c	1.0	0.9995367895955817
deeplearningj work	1.0	0.9830750044539462
work together	1.0	0.9661500089078924
can import	1.0	0.9868400736385771
neural network train	1.0	0.8686798503474078
model server receive	1.0	0.9988241582041689
deeplearningj include implementation	2.0	1.4133527221204478
programming interface api	2.0	1.414112781075224
application programming interface api	2.0	1.414112781075224
skymind intelligence layer	2.0	1.413550085495445
web server receive	1.0	0.999608052734723
error lwe	1.0	0.9865075123225845
gdel prize	1.0	0.9999524912405725
regev show	5.0	2.2329872258471974
show furthermore	1.0	0.987944652295267
lwe problem	7.0	2.6237005777500073
several worstcase	1.0	0.997434526990914
worstcase lattice	1.0	0.9993348773680147
lattice problem	2.0	1.3420205593315895
hardness assumption	1.0	0.9957242116515232
create publickey	1.0	0.9990379476215927
publickey cryptosystems	1.0	0.9999762456202862
ring learn	1.0	0.9853910564760378
error key	1.0	0.9628956588871073
key exchange	2.0	1.4138440309475684
give access	2.0	1.3694498692354466
formula integer	1.0	0.6901597482035751
integer modulo	1.0	0.9995486667854385
modulo formula	1.0	0.9347704733060158
fix linear	1.0	0.9398657877546173
known noise	1.0	0.9752895065027615
close approximation	1.0	0.9748500504780568
additive group	1.0	0.9941801769701288
real modulo	1.0	0.9990260704317359
modulo one	2.0	1.4052776206285438
formula uniformly	2.0	1.1374681184196642
random choosing	1.0	0.997327632282202
choosing formula	1.0	0.9673852366530079
fixed vector	1.0	0.9620880099768395
standard inner	1.0	0.9897737395332264
formula mapping	1.0	0.6575449848565829
mapping formula	1.0	0.6575449848565829
final addition	1.0	0.9919828968466061
error problem	1.0	0.48222578537917926
formula given	1.0	0.29878258803966984
given access	1.0	0.9933606508700041
polynomially many	1.0	0.9923392125423125
many sample	1.0	0.6220678187540828
onedimensional gaussian	1.0	0.9971316586495635
formula modulo	1.0	0.9347704733060158
lwe consider	1.0	0.9836569867569334
formulathe lwe	1.0	0.9995249124057248
problem described	1.0	0.9817685135696894
search version	3.0	1.6817833790007373
decision version	4.0	1.9672902191341528
version dlwe	1.0	0.9980758952431854
noisy inner	1.0	0.9977552111170497
formula practically	1.0	0.9347704733060158
discretized version	1.0	0.998556921432389
prime bound	1.0	0.9980105706989726
solve easily	1.0	0.984179583110636
easily just	1.0	0.9954391590949582
just fee	1.0	0.9990498248114497
give sample	5.0	1.913757614949312
solver return	1.0	0.9962765009798682
candidate formula	1.0	0.3477047330601579
formula calculate	2.0	1.010626456607675
calculate formula	4.0	1.7146208207138192
lwe distribution	1.0	0.9602826771185937
calculation will	1.0	0.983787635845359
according formula	1.0	0.673852366530079
quantity will	1.0	0.967575271690718
distribute uniformly	1.0	0.995154106538393
direction give	1.0	0.9586079933487737
follows recover	1.0	0.9995249124057248
recover formula	2.0	1.3219650810552848
first coordinate	1.0	0.985123819704258
formula make	1.0	-2.3593206247401866
guess formula	2.0	1.1720612989138428
transformed sample	1.0	0.9876952313082724
decision solver	1.0	0.9846546707049112
formula wa	1.0	-2.522394441475147
wa correct	1.0	0.9127739176910743
transformation take	1.0	0.935150543381436
otherwise since	1.0	0.9901122394441475
polynomialtime solver	1.0	0.9997743333927193
probability since	1.0	0.7020488152503117
take polynomial	1.0	0.9620167468376982
guess every	1.0	0.9896490290397292
obtain formula	1.0	-0.23936100718569997
analogous procedure	1.0	0.9958845537145912
formula coordinate	1.0	0.7553892748975592
peikert show	1.0	0.9956945186768811
small modification	1.0	0.997434526990914
modification work	1.0	0.996436843042936
distinct small	1.0	0.9884553714591128
small polynomial	1.0	0.9737039016568679
formula prime	1.0	0.9184630916325197
formula guess	1.0	0.6575449848565829
chinese remainder	1.0	0.9999762456202862
remainder theorem	1.0	0.9990854563810202
dlwe problem	1.0	0.9854148108557516
arbitrary formula	1.0	0.33139735138666193
formula dlwe	1.0	0.9347704733060158
tell whether	1.0	0.9979571233446166
distinguish uniformly	1.0	0.9947265277035453
choose uniformly	1.0	0.9900231605202209
simply try	1.0	0.9861036878674505
try different	1.0	0.9141516717144723
sample uniformly	1.0	0.9578122216283628
polynomial number	1.0	0.9113724092879625
will successfully	1.0	0.9821663994298949
successfully distinguish	1.0	0.9975829918641249
can exist	1.0	0.3946433873745472
exist mean	1.0	0.9131302333867807
mean lwe	1.0	0.9848922145020488
polynomial factor	1.0	0.9892867747490943
ndimensional lattice	1.0	0.999002316052022
lattice formula	3.0	1.4684288139976918
formula let	1.0	-0.32089791555318015
let smooth	1.0	0.99470871191876
smooth parameter	1.0	0.9867391175247936
discrete gaussian	2.0	1.402333966886565
real formula	1.0	0.33139735138666193
gaussian sample	1.0	0.8787101371815429
formuladimensional lattice	1.0	0.999002316052022
efficient quantum	1.0	0.9713165864956351
integer formula	1.0	0.6901597482035751
peikert prove	2.0	1.413583679261402
probabilistic polynomial	1.0	0.986608468436368
time reduction	1.0	0.9164083377872795
formula problem	1.0	-9.012732347526574
problem serve	1.0	0.9343666488508819
versatile problem	1.0	0.9890611081418137
several cryptosystems	1.0	0.998717263495457
hard assume	1.0	0.9856286002731753
assume quantum	1.0	0.9248767741552348
quantum hardness	1.0	0.9959023694993765
similar result	1.0	0.8428647781934795
result assume	1.0	0.8353821485836451
classical hardness	1.0	0.997719579547479
peikerts result	1.0	0.9970069481560663
regev propose	1.0	0.9961042817269434
publickey cryptosystem	1.0	0.9999524912405725
cryptosystem base	1.0	0.9940138963121325
completely classical	1.0	0.9958192291703782
parameter use	1.0	-0.2441118831284519
security isthe	1.0	0.9987944652295266
isthe cryptosystem	1.0	0.9998337193420037
correctness follow	1.0	0.9901122394441475
probability analysis	1.0	0.5007304471761982
secure even	1.0	0.9984559653186056
use lwe	1.0	0.9019419205415998
ring lwe	1.0	0.9998099649622899
exchange wa	1.0	0.997434526990914
idea come	1.0	0.9806639349129996
matrix multiplication	2.0	1.4126682491390747
paper appear	1.0	0.992725221212661
application wa	2.0	1.2545759865456243
wa file	1.0	0.9961517904863709
peikert present	1.0	0.9984262723439634
scheme follow	1.0	0.974731278579488
new idea	1.0	0.8940910980462022
additional bit	1.0	0.9908545638102025
bit signal	1.0	0.9624383870776174
ding construction	1.0	0.9995189738107964
also used	1.0	0.9746540768454184
new hope	1.0	0.9928439931112298
hope implementation	1.0	0.9987825880396698
implementation select	1.0	0.9756517607933963
experiment us	1.0	0.9975176673199121
us peikerts	1.0	0.9997743333927193
peikerts scheme	1.0	0.9997268246332918
linear function formula	1.0	0.8935328701229289
density function formula	1.0	0.9563869588455371
every formula denote	1.0	0.9911277391769108
parameter formula denote	1.0	0.9783003741314805
vector formula uniformly	1.0	0.9962943167646535
discrete gaussian distribution	1.0	0.9961042817269434
different value formula	1.0	0.9587267652473425
value formula sample	1.0	0.9560543975295445
give sample formula	3.0	1.7011243901563802
uniformly random sample	2.0	1.4131049680965153
every possible value	1.0	0.9955638695884553
parameter formula formula	1.0	0.7880040382445513
formula give access	1.0	0.9972207375734901
lwe problem ha	1.0	0.9889423362432449
related problem formula	1.0	0.9184630916325197
decision version can	1.0	0.9736801472771542
will find one	1.0	0.9873626699922798
formula calculate formula	2.0	1.3680893217141898
search version can	1.0	0.9802601104578657
formula one coordinate	1.0	0.9673852366530079
lattice problem formula	1.0	0.9673852366530079
call conditional	1.0	0.9012708593146861
unobserved target	1.0	0.9967634657640002
observed variable	1.0	0.9489162064255597
probabilistic framework	1.0	0.9745234277569927
predicting formula	1.0	0.9184630916325197
distribution discriminative	1.0	0.9131183561969238
yield superior	1.0	0.9978621058257616
express dependency	1.0	0.9947502820832591
inherently supervise	1.0	0.9965081061820773
easily support	1.0	0.9900231605202209
support unsupervised	1.0	0.9750579013005523
detail ultimately	1.0	0.9990854563810202
discriminative versus	1.0	0.998960745887523
versus generative	1.0	0.9988716669635964
machine learn include	1.0	0.6769107429182255
hand generative model	1.0	0.9956291941326683
discriminative model can	1.0	0.9933487736801473
model can yield	1.0	0.9923985984915968
model also call	1.0	0.8757883484767504
target variable formula	1.0	0.9799334877368014
discriminative model use	1.0	0.8896846606092998
complex learn task	1.0	0.9958845537145912
model whereby	1.0	0.9822554783538215
whereby model	1.0	0.9822554783538215
lower bias	1.0	0.9916265811508997
parameter estimate	1.0	0.8288140625927906
estimate across	1.0	0.9561494150483996
across sample	1.0	0.9085931468614525
simultaneously minimize	1.0	0.99406140507156
two source	1.0	0.9036819288556328
prevent supervise	1.0	0.9935150543381436
generalize beyond	1.0	0.9930043351742978
setthe biasvariance	1.0	0.9997862105825761
algorithm expected	1.0	0.9238434586376864
expected generalization	1.0	0.9928499317061583
three term	2.0	1.3548491787064032
bias variance	1.0	0.9413860680562979
quantity call	1.0	0.9792149177504602
irreducible error	2.0	1.4130209836816228
error result	1.0	0.7874933190807055
tradeoff apply	1.0	0.9670407981471584
function fitting	1.0	0.9666963596413088
structured output	1.0	0.966185640477463
output learn	1.0	-0.5996793158738642
central problem	1.0	0.9416592434230061
ideally one	1.0	0.9905220024942099
also generalize	1.0	0.857141160401449
typically impossible	1.0	0.9930518439337253
unrepresentative training	1.0	0.9955698081833838
contrast algorithm	1.0	0.7769701288675099
bias typically	1.0	0.9346873329770177
typically produce	1.0	0.948583645109567
dont tend	1.0	0.9979214917750461
may underfit	1.0	0.9954866678543857
data fail	1.0	0.9350317714828671
capture important	1.0	0.9865312667022982
important regularity	1.0	0.9943880277926243
higherorder regression	1.0	0.9952788170318903
regression polynomial	2.0	1.3868388423389177
polynomial enable	1.0	0.9956173169428113
process however	1.0	0.7730269018350259
also represent	1.0	0.6428529010036226
large noise	1.0	0.9458400142526279
noise component	1.0	0.9661500089078924
set make	1.0	0.15099471465051373
prediction le	1.0	0.9814715838232674
accurate despite	1.0	0.9989310529128808
contrast model	1.0	0.757491537502227
bias tend	1.0	0.970693034028149
even linear	1.0	0.9359225607221331
produce low	1.0	0.9630856939248174
variance prediction	1.0	0.935150543381436
apply beyond	1.0	0.9791258388265336
set consisting	3.0	1.701117532857619
possible precise	1.0	0.9940138963121325
want formula	1.0	0.5597006948156067
point outside	2.0	1.3902528088042938
perfectly since	1.0	0.9967040798147159
contain noise	2.0	1.3969799604371747
countless algorithm	1.0	0.989120494091098
can decompose	1.0	0.9276204050121741
expect error	1.0	0.9502464516895303
expectation range	1.0	0.9935150543381436
different choice	1.0	0.8910386602529842
will capture	1.0	0.9416354890432923
however complexity	1.0	0.8906823445572778
complexity will	1.0	0.808694102975236
model move	1.0	0.8343844646356672
error proceeds	1.0	0.9949403171209692
convenience abbreviate	1.0	0.9999406140507155
abbreviate formula	1.0	0.9673852366530079
first recall	1.0	0.9831403289981591
getsince formula	1.0	0.9673852366530079
implies formula	1.0	0.706467129877071
also since	1.0	0.744236593621949
decomposition form	1.0	0.965793693212186
conceptual basis	1.0	0.9970485183205654
regression regularization	1.0	0.8593087475503296
method introduce	1.0	0.8646356672011402
regression solution	1.0	0.8536433279885979
reduce variance	1.0	0.9659124651107548
variance considerably	1.0	0.9987528950650276
considerably relative	1.0	0.9993230001781579
ols solution	2.0	1.4129118039422628
solution provides	1.0	0.9926361422887345
regression estimate	1.0	0.8659184037056833
variance solution	1.0	0.9355662450264267
solution produce	1.0	0.897826474256191
regularization technique	1.0	0.8318783775758656
technique provide	1.0	0.8589583704495516
provide superior	1.0	0.9933190807055051
superior mse	1.0	0.9995189738107964
mse performance	1.0	0.9924104756814538
originally formulated	1.0	0.9998099649622899
leastsquares regression	1.0	0.9952788170318903
loss misclassification	1.0	0.9988835441534533
misclassification rate	1.0	0.9989310529128808
similar decomposition	1.0	0.9800463210404419
expect squared	1.0	0.9940435892867747
predict probability	1.0	0.680574855989073
true probability	2.0	1.178855638078638
probability can	1.0	-1.9741433576815726
can decrease	1.0	0.822340994120791
decrease variance	2.0	1.4062770351657632
simplify model	1.0	0.964510956707643
large training	2.0	1.1636040683341784
set tend	1.0	0.8557515291881941
add feature	1.0	0.8634063780509531
feature predictor	1.0	0.927685729556387
predictor tend	1.0	0.9943880277926243
decrease bias	1.0	0.9773917691074292
introduce additional	1.0	0.9903557218362136
additional variance	1.0	0.9883603539402578
tunable parameter	1.0	0.9975889304590534
control bias	1.0	0.9413860680562979
use mixture	1.0	0.4300374131480492
ensemble learn	1.0	0.9123463388562266
example boost	1.0	0.9607340103331552
boost combine	1.0	0.9955816853732407
combine many	1.0	0.9208385296038957
many weak	1.0	0.9859552229942395
weak high	1.0	0.9911811865312667
bias model	1.0	0.16600748262960985
individual model	2.0	1.1047141966116287
bagging combine	1.0	0.9988954213433102
combine strong	1.0	0.9904269849753549
neighbor regression	1.0	0.9348476750400855
expression exists	1.0	0.998663816141101
bias first	1.0	0.860163905220025
variance second	1.0	0.9746421996555615
term drop	1.0	0.9874695647009918
neighbor nn	1.0	0.9979511847496882
nn estimator	1.0	0.9991389037353762
estimator vanish	1.0	0.9984500267236772
vanish entirely	1.0	0.9996258685195083
set approach	1.0	-0.14162361185343553
widely discuss	1.0	0.997381079636558
dilemma ha	1.0	0.9857830037413148
learn heuristic	1.0	0.86851950828434
argue see	1.0	0.9905041867094245
see reference	1.0	0.9861215036522358
brain resolve	1.0	0.9990379476215927
typically sparse	1.0	0.9671120612862997
variance heuristic	1.0	0.9925173703901656
new situation	1.0	0.9398895421343311
presumes precise	1.0	0.9999287368608587
precise knowledge	1.0	0.9944414751469802
true state	1.0	0.8946968347289032
resulting heuristic	1.0	0.9971138428647782
produce good	2.0	1.3578138285521049
good inference	1.0	0.9209573015024646
wider variety	1.0	0.9991923510897321
geman et	1.0	0.9992992457984441
dilemma implies	1.0	0.9990379476215927
generic object	1.0	0.9939070016034206
later tune	1.0	0.9978383514460478
modelfree approach	1.0	0.9967100184096442
inference require	1.0	0.9379416829978027
avoid high	1.0	0.9783538214858365
learn algorithm typically	1.0	0.9393194370212008
training set consisting	3.0	1.7276381358161186
training set can	1.0	0.3485836451095671
large training set	2.0	1.3476979057783156
true function formula	1.0	0.9204703367183324
linear regression polynomial	1.0	0.9943999049824811
real value formula	1.0	0.9939129401983491
value formula associate	1.0	0.9899043886216521
unseen sample formula	1.0	0.9968644218777837
learning method may	1.0	0.9819466714175427
classification regression function	1.0	0.9891917572302393
contain noise formula	1.0	0.9978621058257616
produce simple model	1.0	0.9822554783538215
learn sequence	1.0	0.2768572955638696
sequence labeling	6.0	2.4461294949621504
algorithmic assignment	1.0	0.9945127382861215
categorical label	1.0	0.9774630322465705
labeling can	1.0	0.9078805154700398
independent classification	1.0	0.8703010867628719
task one	1.0	0.3239028445869707
one per	2.0	1.3538959555973746
per member	1.0	0.9951897381079636
however accuracy	1.0	0.9268127561019063
generally improve	1.0	0.9751232258447651
optimal label	1.0	0.9023398064018053
give element	1.0	0.8198230298711324
element dependent	1.0	0.9907714234812044
nearby element	1.0	0.9973632638517727
element use	1.0	0.5464813825048993
use special	1.0	0.7977552111170497
special algorithm	1.0	0.8204881525031178
globally best	2.0	1.4130923704342815
best set	1.0	0.6331967456499792
entire sequence	1.0	0.9811865312667023
sequence might	1.0	0.9629609834313202
might produce	1.0	0.9584714056654196
label one	2.0	0.8490152470302329
one item	2.0	1.3114502323107564
task just	1.0	0.9593325019300434
just describe	1.0	0.9785260407387613
frequently many	1.0	0.9706336480788645
multiple part	1.0	0.9588099055763406
immediate left	1.0	0.9999168596710019
word set	1.0	0.3240928796246808
phrase like	1.0	0.9832531623017994
verb since	1.0	0.9967040798147159
since noun	1.0	0.996044895777659
rarely follow	1.0	0.9934081596294316
follow pronoun	1.0	0.9978027198764772
precede determiner	1.0	0.9999643684304294
adjacent word	1.0	0.9970782112952076
similarly helpful	1.0	0.9988776055585249
helpful cf	2.0	1.4141001834129903
also set	2.0	0.2834809940278012
right label	1.0	0.9218718451214443
one word	1.0	0.4818694696834729
might fail	1.0	0.9962586851950829
second example	1.0	0.8003978858602054
labeling algorithm	1.0	0.9238434586376864
nature relying	1.0	0.9997149474434349
best sequence	1.0	0.9476750400855157
common statistical	2.0	1.3643898082381798
labeling make	1.0	0.9828730922263792
markov assumption	1.0	0.9700694815606627
directly dependent	1.0	0.9948868697666132
immediately adjacent	1.0	0.9999287368608587
adjacent label	1.0	0.9954926064493141
label hence	1.0	0.9564285290100363
label form	1.0	0.7295563869588455
lead naturally	1.0	0.9931587386424372
hmm one	1.0	0.9684066749806995
maximum entropy	1.0	0.9972207375734901
entropy markov	1.0	0.9970069481560663
common statistical model	2.0	1.4080407078785036
statistical model use	1.0	0.9141991804738999
produce good result	1.0	0.9953857117406022
sequence labeling task	1.0	0.9923748441118831
globally best label	1.0	0.9999287368608587
best label sequence	1.0	0.9976483164083378
word can often	1.0	0.9951303521586793
label one item	1.0	0.9969950709662094
several related	1.0	0.9660074826296099
related result	1.0	0.9206841261357563
result state	1.0	0.7859967931587386
minimizer formula	3.0	1.6284850243801974
finite linear	1.0	0.9250786863828018
kernel product	1.0	0.8945305540709069
product evaluate	1.0	0.9790961458518914
follow representer	1.0	0.9835203990735792
schlkopf herbrich	3.0	1.7319993778281693
nonempty set	2.0	1.3967280071924977
positivedefinite realvalued	2.0	1.413848230168313
realvalued kernel	2.0	1.387178979219232
